"SeasonID","League","team","Minuta","Gole"
2003,"premier-league","Middlesbrough","31-40",6
2003,"premier-league","Middlesbrough","41-50",5
2003,"premier-league","Middlesbrough","51-60",4
2003,"premier-league","Middlesbrough","61-70",2
2003,"premier-league","Middlesbrough","71-80",5
2003,"premier-league","Middlesbrough","81-90",7
2003,"premier-league","Newcastle","0-10",5
2003,"premier-league","Newcastle","11-20",3
2003,"premier-league","Newcastle","21-30",7
2003,"premier-league","Newcastle","31-40",7
2003,"premier-league","Newcastle","41-50",5
2003,"premier-league","Newcastle","51-60",10
2003,"premier-league","Newcastle","61-70",4
2003,"premier-league","Newcastle","71-80",3
2003,"premier-league","Newcastle","81-90",7
2003,"premier-league","Portsmouth","0-10",3
2003,"premier-league","Portsmouth","11-20",5
2003,"premier-league","Portsmouth","21-30",3
2003,"premier-league","Portsmouth","31-40",4
2003,"premier-league","Portsmouth","41-50",5
2003,"premier-league","Portsmouth","51-60",6
2003,"premier-league","Portsmouth","61-70",7
2003,"premier-league","Portsmouth","71-80",7
2003,"premier-league","Portsmouth","81-90",7
2003,"premier-league","Southampton","0-10",5
2003,"premier-league","Southampton","11-20",1
2003,"premier-league","Southampton","21-30",2
2003,"premier-league","Southampton","31-40",5
2003,"premier-league","Southampton","41-50",4
2003,"premier-league","Southampton","51-60",8
2003,"premier-league","Southampton","61-70",5
2003,"premier-league","Southampton","71-80",2
2003,"premier-league","Southampton","81-90",11
2003,"premier-league","Tottenham","0-10",4
2003,"premier-league","Tottenham","11-20",4
2003,"premier-league","Tottenham","21-30",5
2003,"premier-league","Tottenham","31-40",2
2003,"premier-league","Tottenham","41-50",7
2003,"premier-league","Tottenham","51-60",4
2003,"premier-league","Tottenham","61-70",5
2003,"premier-league","Tottenham","71-80",6
2003,"premier-league","Tottenham","81-90",9
2003,"premier-league","Wolves","0-10",1
2003,"premier-league","Wolves","11-20",2
2003,"premier-league","Wolves","21-30",8
2003,"premier-league","Wolves","31-40",1
2003,"premier-league","Wolves","41-50",2
2003,"premier-league","Wolves","51-60",5
2003,"premier-league","Wolves","61-70",6
2003,"premier-league","Wolves","71-80",7
2003,"premier-league","Wolves","81-90",5
2003,"serie-a","AC Milan","0-10",3
2003,"serie-a","AC Milan","11-20",3
2003,"serie-a","AC Milan","21-30",6
2003,"serie-a","AC Milan","31-40",8
2003,"serie-a","AC Milan","41-50",6
2003,"serie-a","AC Milan","51-60",8
2003,"serie-a","AC Milan","61-70",10
2003,"serie-a","AC Milan","71-80",9
2003,"serie-a","AC Milan","81-90",12
2003,"serie-a","AS Roma","0-10",3
2003,"serie-a","AS Roma","11-20",10
2003,"serie-a","AS Roma","21-30",7
2003,"serie-a","AS Roma","31-40",3
2003,"serie-a","AS Roma","41-50",9
2003,"serie-a","AS Roma","51-60",7
2003,"serie-a","AS Roma","61-70",9
2003,"serie-a","AS Roma","71-80",5
2003,"serie-a","AS Roma","81-90",13
2003,"serie-a","Ancona-Matelica","0-10",3
2003,"serie-a","Ancona-Matelica","11-20",1
2003,"serie-a","Ancona-Matelica","21-30",2
2003,"serie-a","Ancona-Matelica","31-40",3
2003,"serie-a","Ancona-Matelica","51-60",4
2003,"serie-a","Ancona-Matelica","61-70",4
2003,"serie-a","Ancona-Matelica","71-80",2
2003,"serie-a","Ancona-Matelica","81-90",1
2003,"serie-a","Bologna","0-10",3
2003,"serie-a","Bologna","11-20",4
2003,"serie-a","Bologna","21-30",4
2003,"serie-a","Bologna","31-40",7
2003,"serie-a","Bologna","41-50",4
2003,"serie-a","Bologna","61-70",9
2003,"serie-a","Bologna","71-80",8
2003,"serie-a","Bologna","81-90",4
2003,"serie-a","Brescia","0-10",9
2003,"serie-a","Brescia","11-20",4
2003,"serie-a","Brescia","21-30",3
2003,"serie-a","Brescia","31-40",3
2003,"serie-a","Brescia","41-50",6
2003,"serie-a","Brescia","51-60",6
2003,"serie-a","Brescia","61-70",6
2003,"serie-a","Brescia","71-80",5
2003,"serie-a","Brescia","81-90",8
2003,"serie-a","Chievo","11-20",2
2003,"serie-a","Chievo","21-30",6
2003,"serie-a","Chievo","31-40",5
2003,"serie-a","Chievo","41-50",5
2003,"serie-a","Chievo","51-60",3
2003,"serie-a","Chievo","61-70",8
2003,"serie-a","Chievo","71-80",2
2003,"serie-a","Chievo","81-90",5
2003,"serie-a","Empoli","0-10",1
2003,"serie-a","Empoli","11-20",2
2003,"serie-a","Empoli","21-30",2
2003,"serie-a","Empoli","31-40",1
2003,"serie-a","Empoli","41-50",5
2003,"serie-a","Empoli","51-60",2
2003,"serie-a","Empoli","61-70",4
2003,"serie-a","Empoli","71-80",4
2003,"serie-a","Empoli","81-90",5
2003,"serie-a","Inter","0-10",1
2003,"serie-a","Inter","11-20",3
2003,"serie-a","Inter","21-30",6
2003,"serie-a","Inter","31-40",6
2003,"serie-a","Inter","41-50",9
2003,"serie-a","Inter","51-60",4
2003,"serie-a","Inter","61-70",11
2003,"serie-a","Inter","71-80",10
2003,"serie-a","Inter","81-90",7
2003,"serie-a","Juventus","0-10",4
2003,"serie-a","Juventus","11-20",5
2003,"serie-a","Juventus","21-30",6
2003,"serie-a","Juventus","31-40",5
2003,"serie-a","Juventus","41-50",13
2003,"serie-a","Juventus","51-60",9
2003,"serie-a","Juventus","61-70",3
2003,"serie-a","Juventus","71-80",9
2003,"serie-a","Juventus","81-90",12
2003,"serie-a","Lazio","0-10",6
2003,"serie-a","Lazio","11-20",5
2003,"serie-a","Lazio","21-30",6
2003,"serie-a","Lazio","31-40",7
2003,"serie-a","Lazio","41-50",7
2003,"serie-a","Lazio","51-60",4
2003,"serie-a","Lazio","61-70",3
2003,"serie-a","Lazio","71-80",5
2003,"serie-a","Lazio","81-90",9
2003,"serie-a","Lecce","0-10",8
2003,"serie-a","Lecce","11-20",2
2003,"serie-a","Lecce","21-30",6
2003,"serie-a","Lecce","31-40",4
2003,"serie-a","Lecce","41-50",5
2003,"serie-a","Lecce","51-60",5
2003,"serie-a","Lecce","61-70",4
2003,"serie-a","Lecce","71-80",1
2003,"serie-a","Lecce","81-90",7
2003,"serie-a","Modena","11-20",2
2003,"serie-a","Modena","21-30",1
2003,"serie-a","Modena","31-40",3
2003,"serie-a","Modena","41-50",5
2003,"serie-a","Modena","51-60",7
2003,"serie-a","Modena","61-70",4
2003,"serie-a","Modena","71-80",1
2003,"serie-a","Modena","81-90",4
2003,"serie-a","Parma","0-10",5
2003,"serie-a","Parma","11-20",4
2003,"serie-a","Parma","21-30",6
2003,"serie-a","Parma","31-40",4
2003,"serie-a","Parma","41-50",7
2003,"serie-a","Parma","51-60",4
2003,"serie-a","Parma","61-70",5
2003,"serie-a","Parma","71-80",11
2003,"serie-a","Parma","81-90",11
2003,"serie-a","Perugia","0-10",4
2003,"serie-a","Perugia","11-20",3
2003,"serie-a","Perugia","21-30",3
2003,"serie-a","Perugia","31-40",5
2003,"serie-a","Perugia","41-50",8
2003,"serie-a","Perugia","51-60",5
2003,"serie-a","Perugia","61-70",3
2003,"serie-a","Perugia","71-80",4
2003,"serie-a","Perugia","81-90",8
2003,"serie-a","Reggina","0-10",4
2003,"serie-a","Reggina","11-20",1
2003,"serie-a","Reggina","21-30",7
2003,"serie-a","Reggina","31-40",4
2003,"serie-a","Reggina","41-50",4
2003,"serie-a","Reggina","51-60",3
2003,"serie-a","Reggina","61-70",2
2003,"serie-a","Reggina","71-80",1
2003,"serie-a","Reggina","81-90",3
2003,"serie-a","Sampdoria","0-10",4
2003,"serie-a","Sampdoria","11-20",2
2003,"serie-a","Sampdoria","21-30",4
2003,"serie-a","Sampdoria","31-40",2
2003,"serie-a","Sampdoria","41-50",8
2003,"serie-a","Sampdoria","51-60",7
2003,"serie-a","Sampdoria","61-70",3
2003,"serie-a","Sampdoria","71-80",2
2003,"serie-a","Sampdoria","81-90",7
2003,"serie-a","Siena","0-10",3
2003,"serie-a","Siena","11-20",2
2003,"serie-a","Siena","21-30",3
2003,"serie-a","Siena","31-40",5
2003,"serie-a","Siena","41-50",10
2003,"serie-a","Siena","61-70",4
2003,"serie-a","Siena","71-80",4
2003,"serie-a","Siena","81-90",10
2003,"serie-a","Udinese","0-10",3
2003,"serie-a","Udinese","11-20",2
2003,"serie-a","Udinese","21-30",5
2003,"serie-a","Udinese","31-40",5
2003,"serie-a","Udinese","41-50",6
2003,"serie-a","Udinese","51-60",7
2003,"serie-a","Udinese","61-70",2
2003,"serie-a","Udinese","71-80",4
2003,"serie-a","Udinese","81-90",9
2004,"bundesliga","1. FC Nürnberg","0-10",3
2004,"bundesliga","1. FC Nürnberg","11-20",4
2004,"bundesliga","1. FC Nürnberg","21-30",10
2004,"bundesliga","1. FC Nürnberg","31-40",1
2004,"bundesliga","1. FC Nürnberg","41-50",3
2004,"bundesliga","1. FC Nürnberg","51-60",6
2004,"bundesliga","1. FC Nürnberg","61-70",7
2004,"bundesliga","1. FC Nürnberg","71-80",6
2004,"bundesliga","1. FC Nürnberg","81-90",13
2004,"bundesliga","1. FSV Mainz 05","0-10",2
2004,"bundesliga","1. FSV Mainz 05","11-20",5
2004,"bundesliga","1. FSV Mainz 05","21-30",5
2004,"bundesliga","1. FSV Mainz 05","31-40",2
2004,"bundesliga","1. FSV Mainz 05","41-50",3
2004,"bundesliga","1. FSV Mainz 05","51-60",9
2004,"bundesliga","1. FSV Mainz 05","61-70",5
2004,"bundesliga","1. FSV Mainz 05","71-80",7
2004,"bundesliga","1. FSV Mainz 05","81-90",12
2004,"bundesliga","Arminia Bielefeld","0-10",3
2004,"bundesliga","Arminia Bielefeld","11-20",7
2004,"bundesliga","Arminia Bielefeld","21-30",4
2004,"bundesliga","Arminia Bielefeld","31-40",2
2004,"bundesliga","Arminia Bielefeld","41-50",1
2004,"bundesliga","Arminia Bielefeld","51-60",2
2004,"bundesliga","Arminia Bielefeld","61-70",7
2004,"bundesliga","Arminia Bielefeld","71-80",6
2004,"bundesliga","Arminia Bielefeld","81-90",5
2004,"bundesliga","B. Moenchengladbach","0-10",3
2004,"bundesliga","B. Moenchengladbach","11-20",6
2004,"bundesliga","B. Moenchengladbach","21-30",5
2004,"bundesliga","B. Moenchengladbach","31-40",3
2004,"bundesliga","B. Moenchengladbach","41-50",5
2004,"bundesliga","B. Moenchengladbach","51-60",5
2004,"bundesliga","B. Moenchengladbach","61-70",2
2004,"bundesliga","B. Moenchengladbach","71-80",3
2004,"bundesliga","B. Moenchengladbach","81-90",3
2004,"bundesliga","Bayer Leverkusen","0-10",4
2004,"bundesliga","Bayer Leverkusen","11-20",4
2004,"bundesliga","Bayer Leverkusen","21-30",4
2004,"bundesliga","Bayer Leverkusen","31-40",5
2004,"bundesliga","Bayer Leverkusen","41-50",6
2004,"bundesliga","Bayer Leverkusen","51-60",15
2004,"bundesliga","Bayer Leverkusen","61-70",10
2004,"bundesliga","Bayer Leverkusen","71-80",7
2004,"bundesliga","Bayer Leverkusen","81-90",10
2004,"bundesliga","Bayern Monachium","0-10",6
2004,"bundesliga","Bayern Monachium","11-20",6
2004,"bundesliga","Bayern Monachium","21-30",12
2004,"bundesliga","Bayern Monachium","31-40",5
2004,"bundesliga","Bayern Monachium","41-50",10
2004,"bundesliga","Bayern Monachium","51-60",5
2004,"bundesliga","Bayern Monachium","61-70",7
2004,"bundesliga","Bayern Monachium","71-80",8
2004,"bundesliga","Bayern Monachium","81-90",14
2004,"bundesliga","Bochum","0-10",1
2004,"bundesliga","Bochum","11-20",3
2004,"bundesliga","Bochum","21-30",4
2004,"bundesliga","Bochum","31-40",7
2004,"bundesliga","Bochum","41-50",3
2004,"bundesliga","Bochum","51-60",7
2004,"bundesliga","Bochum","61-70",9
2004,"bundesliga","Bochum","71-80",3
2004,"bundesliga","Bochum","81-90",7
2004,"bundesliga","Borussia Dortmund","0-10",4
2004,"bundesliga","Borussia Dortmund","11-20",4
2004,"bundesliga","Borussia Dortmund","21-30",9
2004,"bundesliga","Borussia Dortmund","31-40",7
2004,"bundesliga","Borussia Dortmund","41-50",6
2004,"bundesliga","Borussia Dortmund","51-60",6
2004,"bundesliga","Borussia Dortmund","61-70",5
2004,"bundesliga","Borussia Dortmund","71-80",2
2004,"bundesliga","Borussia Dortmund","81-90",4
2004,"bundesliga","FC Schalke 04","0-10",7
2004,"bundesliga","FC Schalke 04","11-20",5
2004,"bundesliga","FC Schalke 04","21-30",10
2004,"bundesliga","FC Schalke 04","31-40",7
2004,"bundesliga","FC Schalke 04","41-50",6
2004,"bundesliga","FC Schalke 04","51-60",2
2004,"bundesliga","FC Schalke 04","61-70",8
2004,"bundesliga","FC Schalke 04","71-80",6
2004,"bundesliga","FC Schalke 04","81-90",5
2004,"bundesliga","Hamburger SV","0-10",4
2004,"bundesliga","Hamburger SV","11-20",4
2004,"bundesliga","Hamburger SV","21-30",8
2004,"bundesliga","Hamburger SV","31-40",8
2004,"bundesliga","Hamburger SV","41-50",8
2004,"bundesliga","Hamburger SV","51-60",7
2004,"bundesliga","Hamburger SV","61-70",6
2004,"bundesliga","Hamburger SV","71-80",4
2004,"bundesliga","Hamburger SV","81-90",6
2004,"bundesliga","Hannover","0-10",3
2004,"bundesliga","Hannover","11-20",5
2004,"bundesliga","Hannover","21-30",2
2004,"bundesliga","Hannover","31-40",4
2004,"bundesliga","Hannover","41-50",1
2004,"bundesliga","Hannover","51-60",4
2004,"bundesliga","Hannover","61-70",3
2004,"bundesliga","Hannover","71-80",3
2004,"bundesliga","Hannover","81-90",9
2004,"bundesliga","Hertha Berlin","0-10",5
2004,"bundesliga","Hertha Berlin","11-20",6
2004,"bundesliga","Hertha Berlin","21-30",7
2004,"bundesliga","Hertha Berlin","31-40",5
2004,"bundesliga","Hertha Berlin","41-50",6
2004,"bundesliga","Hertha Berlin","51-60",5
2004,"bundesliga","Hertha Berlin","61-70",7
2004,"bundesliga","Hertha Berlin","71-80",7
2004,"bundesliga","Hertha Berlin","81-90",11
2004,"bundesliga","Kaiserslautern","0-10",4
2004,"bundesliga","Kaiserslautern","11-20",2
2004,"bundesliga","Kaiserslautern","21-30",4
2004,"bundesliga","Kaiserslautern","31-40",4
2004,"bundesliga","Kaiserslautern","41-50",8
2004,"bundesliga","Kaiserslautern","51-60",9
2004,"bundesliga","Kaiserslautern","61-70",3
2004,"bundesliga","Kaiserslautern","71-80",3
2004,"bundesliga","Kaiserslautern","81-90",4
2004,"bundesliga","Rostock","11-20",2
2004,"bundesliga","Rostock","21-30",2
2004,"bundesliga","Rostock","31-40",6
2004,"bundesliga","Rostock","41-50",4
2004,"bundesliga","Rostock","51-60",5
2004,"bundesliga","Rostock","61-70",2
2004,"bundesliga","Rostock","71-80",6
2004,"bundesliga","Rostock","81-90",4
2004,"bundesliga","SC Freiburg","0-10",2
2004,"bundesliga","SC Freiburg","11-20",6
2004,"bundesliga","SC Freiburg","21-30",4
2004,"bundesliga","SC Freiburg","31-40",3
2004,"bundesliga","SC Freiburg","51-60",5
2004,"bundesliga","SC Freiburg","71-80",6
2004,"bundesliga","SC Freiburg","81-90",4
2004,"bundesliga","VfB Stuttgart","0-10",3
2004,"bundesliga","VfB Stuttgart","11-20",7
2004,"bundesliga","VfB Stuttgart","21-30",4
2004,"bundesliga","VfB Stuttgart","31-40",3
2004,"bundesliga","VfB Stuttgart","41-50",8
2004,"bundesliga","VfB Stuttgart","51-60",7
2004,"bundesliga","VfB Stuttgart","61-70",6
2004,"bundesliga","VfB Stuttgart","71-80",4
2004,"bundesliga","VfB Stuttgart","81-90",10
2004,"bundesliga","VfL Wolfsburg","0-10",5
2004,"bundesliga","VfL Wolfsburg","11-20",5
2004,"bundesliga","VfL Wolfsburg","21-30",6
2004,"bundesliga","VfL Wolfsburg","31-40",4
2004,"bundesliga","VfL Wolfsburg","41-50",11
2004,"bundesliga","VfL Wolfsburg","51-60",3
2004,"bundesliga","VfL Wolfsburg","61-70",7
2004,"bundesliga","VfL Wolfsburg","71-80",4
2004,"bundesliga","VfL Wolfsburg","81-90",4
2004,"bundesliga","Werder Brema","0-10",4
2004,"bundesliga","Werder Brema","11-20",6
2004,"bundesliga","Werder Brema","21-30",4
2004,"bundesliga","Werder Brema","31-40",3
2004,"bundesliga","Werder Brema","41-50",8
2004,"bundesliga","Werder Brema","51-60",13
2004,"bundesliga","Werder Brema","61-70",7
2004,"bundesliga","Werder Brema","71-80",9
2004,"bundesliga","Werder Brema","81-90",14
2004,"laliga","Albacete","0-10",4
2004,"laliga","Albacete","11-20",4
2004,"laliga","Albacete","21-30",2
2004,"laliga","Albacete","31-40",5
2004,"laliga","Albacete","41-50",7
2004,"laliga","Albacete","51-60",3
2004,"laliga","Albacete","61-70",2
2004,"laliga","Albacete","71-80",2
2004,"laliga","Albacete","81-90",4
2004,"laliga","Ath. Bilbao","0-10",3
2004,"laliga","Ath. Bilbao","11-20",7
2004,"laliga","Ath. Bilbao","21-30",4
2004,"laliga","Ath. Bilbao","31-40",8
2004,"laliga","Ath. Bilbao","41-50",8
2004,"laliga","Ath. Bilbao","51-60",10
2004,"laliga","Ath. Bilbao","61-70",4
2004,"laliga","Ath. Bilbao","71-80",5
2004,"laliga","Ath. Bilbao","81-90",10
2004,"laliga","Atl. Madryt","0-10",2
2004,"laliga","Atl. Madryt","11-20",4
2004,"laliga","Atl. Madryt","21-30",7
2004,"laliga","Atl. Madryt","31-40",3
2004,"laliga","Atl. Madryt","41-50",6
2004,"laliga","Atl. Madryt","51-60",4
2004,"laliga","Atl. Madryt","71-80",3
2004,"laliga","Atl. Madryt","81-90",9
2004,"laliga","Barcelona","0-10",5
2004,"laliga","Barcelona","11-20",4
2004,"laliga","Barcelona","21-30",13
2004,"laliga","Barcelona","31-40",12
2004,"laliga","Barcelona","41-50",6
2004,"laliga","Barcelona","51-60",4
2004,"laliga","Barcelona","61-70",5
2004,"laliga","Barcelona","71-80",14
2004,"laliga","Barcelona","81-90",7
2004,"laliga","Betis","0-10",5
2004,"laliga","Betis","11-20",10
2004,"laliga","Betis","21-30",8
2004,"laliga","Betis","31-40",8
2004,"laliga","Betis","41-50",9
2004,"laliga","Betis","51-60",8
2004,"laliga","Betis","61-70",4
2004,"laliga","Betis","71-80",5
2004,"laliga","Betis","81-90",5
2004,"laliga","Espanyol","0-10",3
2004,"laliga","Espanyol","11-20",4
2004,"laliga","Espanyol","21-30",7
2004,"laliga","Espanyol","31-40",9
2004,"laliga","Espanyol","41-50",7
2004,"laliga","Espanyol","51-60",7
2004,"laliga","Espanyol","61-70",2
2004,"laliga","Espanyol","71-80",6
2004,"laliga","Espanyol","81-90",7
2004,"laliga","Getafe","0-10",2
2004,"laliga","Getafe","11-20",6
2004,"laliga","Getafe","21-30",4
2004,"laliga","Getafe","31-40",4
2004,"laliga","Getafe","41-50",5
2004,"laliga","Getafe","51-60",4
2004,"laliga","Getafe","61-70",4
2004,"laliga","Getafe","71-80",4
2004,"laliga","Getafe","81-90",4
2004,"laliga","La Coruna","0-10",3
